fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	prob_corte	ganancia	iteracion
20220925 212442	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1032	TRUE	102191	0.0108662437283198	0.200381597114189	705	810	0.343402052119439	26514000	71
20220925 212453	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	337	TRUE	102191	0.289339431575421	0.998847513650735	4750	345	0.208854910094275	21234000	72
20220925 212738	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	2128	TRUE	102191	0.010174480430704	0.278656975386965	1939	426	0.401393301817535	25076000	73
20220925 212749	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	67	TRUE	102191	0.203882822936141	0.251082602635193	1738	783	0.329329572984288	26106000	74
20220925 212908	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	700	TRUE	102191	0.0100946128308031	0.280884945700137	1741	993	0.322334115720704	26108000	75
20220925 213041	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	927	TRUE	102191	0.0100399995605828	0.639195101979557	504	103	0.388272293149434	25646000	76
20220925 213111	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	130	TRUE	102191	0.0232825013687869	0.314872814624724	4608	128	0.345512914734477	21198000	77
20220925 213252	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1027	TRUE	102191	0.0101092733059613	0.225824176696596	632	741	0.238502226976705	26536000	78
20220925 213306	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	126	TRUE	102191	0.133073639669502	0.204277951191597	1900	351	0.231374687737789	24604000	79
20220925 213332	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	429	TRUE	102191	0.299840497627123	0.201067564480972	6723	17	0.305136544390255	21620000	80
20220925 213343	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	46	TRUE	102191	0.14907052160762	0.578663117843894	485	929	0.226410952011116	25654000	81
20220925 213352	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	24	TRUE	102191	0.281284118754069	0.630198437901771	556	141	0.326320276305569	24124000	82
20220925 213530	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	574	TRUE	102191	0.0100655931739937	0.302618705405662	319	860	0.295813316289588	27356000	83
20220925 214251	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	389	TRUE	102191	0.0102262544503479	0.430952389452257	17	662	0.251054469322115	27584000	84
20220925 214537	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	919	TRUE	102191	0.0100810114043314	0.524304863605124	314	188	0.24622764901174	27092000	85
20220925 214735	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	805	TRUE	102191	0.0100288124202026	0.399856885920333	578	639	0.262518169318894	26830000	86
20220925 215529	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	272	TRUE	102191	0.0100016452470194	0.440144503187902	6	862	0.218760384525728	25810000	87
20220925 215554	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	44	TRUE	102191	0.243671610883606	0.987682282936194	138	387	0.220897565629371	25172000	88
20220925 220244	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1315	TRUE	102191	0.0138562845550834	0.31021413203347	3	700	0.253048103387026	23750000	89
20220925 220550	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	820	TRUE	102191	0.0100277149057935	0.501979043420316	191	591	0.309040314545531	27064000	90
20220925 220620	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	109	TRUE	102191	0.0796120083445965	0.437351053613587	328	706	0.268195265276323	26318000	91
20220925 220840	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	699	TRUE	102191	0.0105540829302298	0.425962220800365	245	373	0.356498379407804	26456000	92
20220925 220848	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	44	TRUE	102191	0.231476099417171	0.853235897683383	986	18	0.348051454119443	25628000	93
20220925 221104	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	500	TRUE	102191	0.0102530434681011	0.421601500985374	178	990	0.30216880363515	27750000	94
20220925 221310	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	877	TRUE	102191	0.0106893745759104	0.447628175207751	636	661	0.316918108838135	26890000	95
20220925 221323	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	53	TRUE	102191	0.123167556135099	0.304224579407953	627	1018	0.37200468833714	26460000	96
20220925 221428	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	485	TRUE	102191	0.0127594958497001	0.225174706442416	477	890	0.296271997079092	26842000	97
20220925 221543	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	725	TRUE	102191	0.0108510735749783	0.55733457396283	689	648	0.274276537233695	26642000	98
20220925 221852	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	404	TRUE	102191	0.0395403466939572	0.711790538272926	0	438	0.239344590073502	23844000	99
20220925 222145	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	868	TRUE	102191	0.0104019332322721	0.426165087483334	217	116	0.28236023032395	27068000	100
20220925 222154	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	80	TRUE	102191	0.212471192855665	0.725755671831105	1564	503	0.402023038848117	25380000	101
20220925 222206	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	95	TRUE	102191	0.297431537192168	0.539528214850649	2485	901	0.383548772170718	24348000	102
20220925 222222	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	167	TRUE	102191	0.165388014011921	0.20123522183426	2284	986	0.332218473573551	25938000	103
20220925 222436	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	944	TRUE	102191	0.0100792282700765	0.48538980597107	793	439	0.259609126710579	26864000	104
20220925 222458	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	72	TRUE	102191	0.286478145201799	0.818384587688659	11	70	0.230098840434479	25070000	105
20220925 223957	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1139	TRUE	102191	0.0101811885457324	0.545720357334986	20	944	0.460880872248348	22696000	106
20220925 224014	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	98	TRUE	102191	0.144234259643694	0.200832825354803	2666	176	0.316895011969836	24284000	107
20220925 224226	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	6	TRUE	102191	0.0110666276528486	0.577176528574724	61	184	0.102311397721808	24398000	108
20220925 224328	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	545	TRUE	102191	0.0111397120720138	0.826741295082215	2	17	0.300174165013656	27382000	109
20220925 224426	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	510	TRUE	102191	0.0148677457743705	0.868115323537924	591	201	0.297258825134061	26788000	110
20220925 224435	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	98	TRUE	102191	0.179633884883523	0.998276204655268	2127	16	0.368858978229839	25110000	111
20220925 224441	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	57	TRUE	102191	0.299327006681607	0.749206634290917	3182	47	0.308546356286067	23782000	112
20220925 224620	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1169	TRUE	102191	0.0102016115673598	0.757355337811087	24	19	0.334352440253825	27894000	113
20220925 224639	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	243	TRUE	102191	0.289086517389075	0.258702065192784	5530	16	0.233725969818232	20202000	114
20220925 224759	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	920	TRUE	102191	0.0100685810273475	0.745782711728383	27	16	0.414564522514222	26784000	115
20220925 224808	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	31	TRUE	102191	0.23163245167634	0.998702105637357	626	775	0.231489593253403	26218000	116
20220925 224815	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	36	TRUE	102191	0.238035034120064	0.99974633630149	1548	145	0.385834503415409	25154000	117
20220925 224822	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	58	TRUE	102191	0.278512740747145	0.829043846607522	1958	193	0.335539733943095	25200000	118
20220925 224921	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1051	TRUE	102191	0.0104849420973239	0.999043749082681	1862	398	0.311804074019755	25590000	119
20220925 225004	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	906	TRUE	102191	0.0106726199575588	0.992711724579818	2959	21	0.302058440317059	22844000	120
