fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	prob_corte	ganancia	iteracion
20220919 214422	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	211	TRUE	999983	0.0598944406959284	0.399608238193009	1990	907	0.0178120857660707	24936000	56
20220919 214502	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	224	TRUE	999983	0.0352728099825458	0.39948126579532	3546	462	0.0263338312074743	25620000	57
20220919 220040	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	5811	TRUE	999983	0.00120053569722205	0.230581364441725	1747	1023	0.0281550752233504	25696000	58
20220919 220937	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	2195	TRUE	999983	0.00229417766221592	0.361027002372048	1000	694	0.0256412639373489	26394000	59
20220919 223015	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	5293	TRUE	999983	0.00101898366250084	0.377538314624355	1002	1018	0.0260712712758758	26298000	60
20220919 223040	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	89	TRUE	999983	0.0581065348880861	0.152087425571958	1631	1024	0.0253893720899504	24906000	61
20220919 223105	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	152	TRUE	999983	0.0589909791191656	0.216264245761816	3219	100	0.0244091594566615	25418000	62
20220919 224719	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	6007	TRUE	999983	0.00101416499865418	0.307011094979358	2151	769	0.0318185980408713	25006000	63
20220919 224759	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	283	TRUE	999983	0.0507432710313174	0.150905427056923	2961	100	0.0361901521911846	23560000	64
20220919 224840	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	317	TRUE	999983	0.0564874173142687	0.249450035815987	3030	1024	0.0216159011372417	25812000	65
20220919 230526	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	8069	TRUE	999983	0.00102738896342212	0.396552981252229	2786	505	0.025125563734156	25600000	66
20220919 230600	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	207	TRUE	999983	0.0457528203843598	0.15242461457108	3534	1024	0.0218980484412147	24898000	67
20220919 232645	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	5349	TRUE	999983	0.00100477144769731	0.378690334678834	1000	944	0.0385066439395002	24444000	68
