fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	prob_corte	ganancia	iteracion
20220922 205536	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	67	TRUE	757577	0.0904913136057113	0.559912014571173	379	84	0.216304222697738	25706000	54
20220922 205633	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	138	TRUE	757577	0.0358666272916082	0.718930052731768	155	731	0.180452789668426	26198000	55
20220922 205735	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	391	TRUE	757577	0.0222959144346939	0.32449555408107	295	441	0.177686169008515	27260000	56
20220922 205841	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	446	TRUE	757577	0.0128150597881817	0.41208931243352	883	511	0.166556702538736	26214000	57
20220922 205923	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	271	TRUE	757577	0.027538765953916	0.308488626193736	453	563	0.150499530314687	26306000	58
20220922 210138	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	605	TRUE	757577	0.0236566040531951	0.89758568722331	189	1001	0.088669663135288	26296000	59
20220922 210316	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	821	TRUE	757577	0.0137392788847511	0.209100579229259	255	343	0.182161368691825	26694000	60
20220922 210331	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	64	TRUE	757577	0.15239784142602	0.336747110323239	332	451	0.160728302526379	25600000	61
20220922 211043	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1005	TRUE	757577	0.0101343005090668	0.974402425453278	88	785	0.0792327742562299	26598000	62
20220922 211228	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	351	TRUE	757577	0.0114830057327007	0.540021255119084	314	966	0.17385885396853	26632000	63
20220922 211341	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	401	TRUE	757577	0.0104488632623645	0.833321428165446	507	302	0.170689561936857	26242000	64
20220922 211351	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	28	TRUE	757577	0.198418955867562	0.653484207362755	785	890	0.148796552794679	25648000	65
20220922 211825	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1108	TRUE	757577	0.0101401067460952	0.78723217474201	163	422	0.116200421737056	26716000	66
20220922 212000	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	570	TRUE	757577	0.010550191873833	0.271482089287071	289	863	0.123743498292271	26592000	67
20220922 212124	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	442	TRUE	757577	0.0118651962201895	0.832390565846721	408	815	0.159204480867869	26538000	68
20220922 212321	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1678	TRUE	757577	0.0102238700579041	0.701920033825774	192	21	0.184998463771096	26638000	69
20220922 212417	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	210	TRUE	757577	0.0163103489924535	0.407279318402903	358	589	0.176278675065305	26338000	70
20220922 212529	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	494	TRUE	757577	0.0108255347846363	0.298261980897299	667	963	0.185878177102668	26380000	71
20220922 212607	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	204	TRUE	757577	0.0216314978513045	0.731325380888953	548	945	0.168717413284004	26252000	72
20220922 212728	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	709	TRUE	757577	0.0105419668108272	0.363279767818268	284	16	0.22914909062266	25506000	73
20220922 213010	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	958	TRUE	757577	0.0103087905791	0.411538623426555	277	581	0.170598543918695	26716000	74
20220922 213128	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	468	TRUE	757577	0.0105163228330253	0.237395790593223	309	427	0.177386891727416	26512000	75
20220922 213219	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	235	TRUE	757577	0.0322150489365227	0.777776697034977	296	572	0.187888524426097	26590000	76
20220922 213408	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	997	TRUE	757577	0.0104129577849291	0.27369961085311	596	867	0.123558901847966	26106000	77
20220922 213522	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	456	TRUE	757577	0.0102558931018892	0.914007641343019	615	776	0.188690371730658	25754000	78
20220922 213535	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	114	TRUE	757577	0.196080018620129	0.242860995207152	990	976	0.164911171635441	24614000	79
20220922 213629	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	524	TRUE	757577	0.0323378323066115	0.326911142809598	744	1012	0.199503091469568	26460000	80
20220922 213646	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	84	TRUE	757577	0.0929861296752223	0.329302916482344	922	186	0.199927060687512	26100000	81
20220922 213708	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	6	TRUE	757577	0.0168684198586272	0.771919907530702	975	552	0.0588627918440035	18754000	82
20220922 213723	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	106	TRUE	757577	0.0729541000941127	0.200383829929607	890	978	0.172212088719044	25872000	83
20220922 213900	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	495	TRUE	757577	0.021332318630783	0.544218071405667	285	444	0.17543762775686	26424000	84
20220922 214226	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	2079	TRUE	757577	0.0101994996516313	0.30073918612892	406	1024	0.108555523384165	26984000	85
20220922 214246	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	71	TRUE	757577	0.140739839703291	0.411051273991013	920	25	0.144279065229789	25470000	86
20220922 214706	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	788	TRUE	757577	0.0113892510782956	0.811581350485235	124	723	0.108639455099637	26372000	87
20220922 214802	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	312	TRUE	757577	0.0270270439122221	0.862253905637942	374	983	0.124375231940147	25806000	88
