fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	prob_corte	ganancia	iteracion
20220924 214603	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	2298	TRUE	762101	0.0102537599273183	0.725582790735741	2599	46	0.0290542889099534	27828000	61
20220924 214708	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	47	TRUE	762101	0.299542150024524	0.860824094182384	1658	654	0.0274724998460718	24482000	62
20220924 215705	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1544	TRUE	762101	0.0103249655032814	0.872691018036257	7475	18	0.0553667509556333	26474000	63
20220924 220536	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	456	TRUE	762101	0.0103598629693678	0.21194447962123	1525	1019	0.0478670721849467	28052000	64
20220924 222900	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1456	TRUE	762101	0.0105703242937291	0.423062625000518	1661	435	0.0315812344822654	28364000	65
20220924 224621	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1261	TRUE	762101	0.0100269490337347	0.264859427611938	1422	432	0.0377435235711568	28374000	66
20220924 230320	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1858	TRUE	762101	0.0139181399817514	0.215542984877812	7513	20	0.0426328109714708	27344000	67
20220924 230453	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	70	TRUE	762101	0.101196561871199	0.968977865077415	1548	1024	0.047845647141343	26700000	68
20220924 230721	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	323	TRUE	762101	0.0400335922472527	0.87756748546384	7973	16	0.0378620910624926	26666000	69
20220924 230905	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	119	TRUE	762101	0.156266530829632	0.249086400917013	7988	19	0.0441144679464571	27344000	70
20220924 231038	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	125	TRUE	762101	0.266302912885307	0.207252592193267	7999	925	0.0381850883923944	26084000	71
20220924 231154	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	74	TRUE	762101	0.158385152079622	0.202129764756046	7989	189	0.057280717930993	26200000	72
20220924 231234	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	37	TRUE	762101	0.290697773964432	0.999555779302005	7968	27	0.0425025977750795	26190000	73
20220924 231517	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	157	TRUE	762101	0.0476239792817666	0.268762971969572	7999	1022	0.0446405419369665	26608000	74
20220924 232724	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1357	TRUE	762101	0.0126583404009241	0.563863102613838	2448	425	0.0305271333590683	28554000	75
20220924 233827	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1265	TRUE	762101	0.013106952009392	0.661644026594661	2441	392	0.0309424426819184	28140000	76
20220925 000325	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1593	TRUE	762101	0.0107874511005435	0.442744900197427	1936	610	0.0299020203539667	28348000	77
20220925 002319	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1508	TRUE	762101	0.0155284228273567	0.370835313136153	2721	456	0.0300693579711269	27926000	78
20220925 004255	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1436	TRUE	762101	0.0102650181855194	0.537027826588461	1636	408	0.0293693837337407	28378000	79
20220925 005601	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1022	TRUE	762101	0.0100941655843616	0.202613068114855	1487	673	0.0331343450467975	28184000	80
20220925 011214	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1377	TRUE	762101	0.0103011281588142	0.545847061784072	1932	492	0.0305111002985244	27972000	81
20220925 012520	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1250	TRUE	762101	0.0116954074408102	0.817325423722677	1681	252	0.029780940618008	27972000	82
20220925 012832	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	51	TRUE	762101	0.0335040335386173	0.263228601452712	21	280	0.0494452458059699	20034000	83
