fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	prob_corte	ganancia	iteracion
20220920 025918	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	356	TRUE	999983	0.0358948776337802	0.493772607301208	3075	17	0.0242924599159672	25940000	60
20220920 030008	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	324	TRUE	999983	0.0363611356391334	0.505381527624181	3075	18	0.0239261551513756	25996000	61
20220920 030045	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	213	TRUE	999983	0.0357363859476256	0.504705737789953	3076	17	0.0234821178759105	25812000	62
20220920 030132	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	302	TRUE	999983	0.0367800782980165	0.494014422543263	3076	18	0.0234388171915256	25902000	63
20220920 030230	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	456	TRUE	999983	0.03672413177511	0.509636398311956	3077	17	0.0226369763920968	25690000	64
20220920 030306	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	175	TRUE	999983	0.0362437227697498	0.503812870965316	3079	17	0.0229579722091503	25600000	65
20220920 030404	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	263	TRUE	999983	0.0358111794763929	0.497515489660832	3075	16	0.0231851334092201	26034000	66
20220920 030513	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	565	TRUE	999983	0.0369241725457213	0.502586281038569	3075	18	0.0244575315267639	25938000	67
20220920 030610	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	363	TRUE	999983	0.036748074311784	0.494917633280298	3079	18	0.0249514439446054	26264000	68
20220920 030646	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	189	TRUE	999983	0.0354113255622801	0.495192656191867	3077	17	0.0226579556603153	25872000	69
20220920 030751	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	505	TRUE	999983	0.0351291033170987	0.492962163824779	3078	17	0.0246620936541574	25962000	70
20220920 030848	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	444	TRUE	999983	0.0359886858263481	0.501452301980569	3075	17	0.0235504533344076	25874000	71
20220920 030959	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	574	TRUE	999983	0.0369524459281303	0.50718488891826	3079	17	0.0230819924298103	26138000	72
20220920 031050	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	357	TRUE	999983	0.0353261674022768	0.507818895181152	3077	16	0.0226968439482996	25874000	73
20220920 031128	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	208	TRUE	999983	0.0366346548775509	0.491784657982341	3077	16	0.0234333133067971	25580000	74
20220920 031232	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	537	TRUE	999983	0.03530716073468	0.492232037877198	3077	16	0.0243982291013357	25872000	75
20220920 031335	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	492	TRUE	999983	0.0357957761474508	0.499713196454258	3078	17	0.0239854617672041	26012000	76
20220920 031438	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	500	TRUE	999983	0.0364209862022991	0.493203877349105	3075	17	0.024749062576557	25878000	77
20220920 031545	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	532	TRUE	999983	0.0358669169695941	0.500659728684691	3077	17	0.0242635351383861	26186000	78
20220920 031649	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	443	TRUE	999983	0.0353754616097081	0.499843598770397	3079	18	0.024551625392061	25892000	79
20220920 031726	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	194	TRUE	999983	0.0359660831691618	0.502229463834153	3077	17	0.0232656625936122	25426000	80
20220920 031815	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	349	TRUE	999983	0.036798143660028	0.507653694038396	3075	16	0.0239821212674485	25898000	81
20220920 031856	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	231	TRUE	999983	0.0352793508379441	0.506816123676966	3079	17	0.0226466170675523	24970000	82
20220920 031948	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	351	TRUE	999983	0.0369333836932038	0.502481475600861	3075	17	0.024959746415196	25814000	83
20220920 032048	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	458	TRUE	999983	0.0363670385558605	0.491198545177011	3077	16	0.023705038213653	26392000	84
