fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	prob_corte	ganancia	iteracion
20220926 054034	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	257	TRUE	757577	0.0563188615039622	0.556572467506553	1867	16	0.187753362934513	27192000	37
20220926 054045	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	28	TRUE	757577	0.299938316681476	0.845089098479359	1484	1023	0.19849288175057	25960000	38
20220926 054114	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	175	TRUE	757577	0.0586597501304743	0.579877697175429	1608	913	0.190358738799553	26934000	39
20220926 054137	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	127	TRUE	757577	0.0561698966740748	0.697154722917001	2063	253	0.184509616662677	26536000	40
20220926 054227	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	245	TRUE	757577	0.0648027486638331	0.473667216711084	1919	16	0.23233834571651	26240000	41
20220926 054319	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	213	TRUE	757577	0.0474947998808035	0.513996229101904	2006	17	0.159007881499756	26804000	42
20220926 054336	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	100	TRUE	757577	0.127852421193794	0.962876763317978	1798	16	0.200731728886896	26386000	43
20220926 054409	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	478	TRUE	757577	0.0734058683715971	0.999494412661118	4819	16	0.24355747094889	24992000	44
20220926 054454	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	233	TRUE	757577	0.0962388435726449	0.523219349688217	2881	17	0.184092934306169	26324000	45
20220926 054513	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	114	TRUE	757577	0.233494098484786	0.565393600447174	26	16	0.185039055443155	24112000	46
20220926 054604	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	255	TRUE	757577	0.0394676393235968	0.548746451438683	2164	831	0.181095365421191	26390000	47
20220926 054616	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	65	TRUE	757577	0.242084872247419	0.932811401041834	2942	763	0.190364062897982	25992000	48
20220926 054638	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	116	TRUE	757577	0.0649851241056509	0.611511743347554	440	16	0.172487275727438	26654000	49
20220926 054653	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	74	TRUE	757577	0.143452985657915	0.988623732219762	1737	1024	0.249157296232843	25210000	50
20220926 055049	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1394	TRUE	757577	0.0102124458819082	0.358224943169251	1515	1024	0.160995072497884	27086000	51
